"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2016-08-01","Doug Engert","Generalista",1,7,25,33
"2016-08-01","Frank Morgner","Misto",1,8,25,34
"2016-08-01","Hannu Honkanen","Misto",1,8,25,34
"2016-08-01","Maciej S. Szmigiero","Generalista",1,8,25,34
"2016-09-01","Frank Morgner","Misto",1,8,25,34
"2016-09-01","Raul Metsma","Misto",1,7,26,34
"2016-10-01","Frank Morgner","Misto",1,7,26,34
"2016-10-01","Jakub Jelen","Misto",1,8,27,36
"2016-10-01","Ricky","Generalista",1,8,27,36
"2016-10-01","Viktor Tarasov","Misto",1,8,27,36
"2016-11-01","Frank Morgner","Misto",1,8,27,36
"2016-11-01","Jakub Jelen","Misto",1,8,27,36
"2016-11-01","Ricky","Generalista",1,8,27,36
"2016-12-01","Frank Morgner","Misto",1,8,27,36
"2016-12-01","Hannu Honkanen","Misto",1,7,28,36
"2016-12-01","Ricky","Misto",1,7,28,36
"2017-01-01","Frank Morgner","Misto",1,7,28,36
"2017-01-01","Jakub Jelen","Misto",1,7,28,36
"2017-02-01","Frank Morgner","Misto",1,7,28,36
"2017-02-01","Hamano Tsukasa","Generalista",1,7,29,37
"2017-02-01","Jakuje","Misto",1,7,29,37
"2017-02-01","Ricky","Misto",1,7,29,37
"2017-03-01","Frank Morgner","Misto",1,7,29,37
"2017-03-01","Hamano Tsukasa","Generalista",1,7,29,37
"2017-03-01","Maciej S. Szmigiero","Generalista",1,7,29,37
"2017-04-01","Frank Morgner","Misto",1,7,29,37
"2017-04-01","Hamano Tsukasa","Generalista",1,7,29,37
"2017-04-01","Hannu Honkanen","Misto",1,7,29,37
"2017-04-01","Jakub Jelen","Misto",1,7,29,37
"2017-04-01","Ricky","Misto",1,7,29,37
"2017-05-01","Frank Morgner","Misto",1,7,29,37
"2017-06-01","Andreas Schwier","Misto",1,7,29,37
"2017-06-01","Frank Morgner","Misto",1,7,29,37
"2017-06-01","Jakub Jelen","Misto",1,7,29,37
"2017-07-01","Andreas Schwier","Misto",1,7,29,37
"2017-07-01","Frank Morgner","Misto",1,7,29,37
"2017-07-01","Hamano Tsukasa","Generalista",1,7,29,37
"2017-07-01","Jakub Jelen","Misto",1,7,29,37
"2017-08-01","Frank Morgner","Misto",1,7,29,37
"2017-08-01","Hamano Tsukasa","Generalista",1,7,29,37
"2017-09-01","Frank Morgner","Misto",1,7,29,37
"2017-09-01","Hannu Honkanen","Misto",1,7,29,37
"2017-10-01","Frank Morgner","Misto",1,7,29,37
"2017-10-01","Hannu Honkanen","Misto",1,7,29,37
"2017-10-01","Raul Metsma","Misto",1,7,29,37
"2017-11-01","Frank Morgner","Misto",1,7,29,37
