desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Ricky,(ENABLE_OPENSSL) && (ENABLE_SM)	/* empty file without openssl or sm */,1,1.386,1.386,0.0,3,card-dnie.c,1,1,100.0,1.0,100.0,1.0,2,0.09090909090909091,1.0695187165775402,1.028884651108647,1.0
Ricky,(ENABLE_OPENSSL) && (ENABLE_SM)	/* empty file without openssl or sm */,1,1.386,1.386,0.0,3,cwa-dnie.c,1,1,100.0,1.0,100.0,1.0,1,0.25,10.0,1.028884651108647,1.0
Ricky,(ENABLE_OPENSSL) && (ENABLE_SM)	/* empty file without openssl or sm */,1,1.386,1.386,0.0,3,cwa14890.c,1,1,100.0,1.0,100.0,1.0,1,0.25,10.0,1.028884651108647,1.0
Frank Morgner,(ENABLE_OPENSSL) && (OPENSSL_SECURE_MALLOC_SIZE),1,1.609,1.609,0.0,3,ctx.c,1,1,100.0,1.0,100.0,1.0,2,0.022222222222222223,0.06655574043261231,1.0439178321606852,1.0
Frank Morgner,(ENABLE_OPENSSL) && (OPENSSL_SECURE_MALLOC_SIZE),1,1.609,1.609,0.0,3,minidriver.c,1,1,100.0,1.0,100.0,1.0,1,0.08333333333333333,1.36986301369863,1.0439178321606852,1.0
Frank Morgner,(ENABLE_OPENSSL) && (OPENSSL_SECURE_MALLOC_SIZE),1,1.609,1.609,0.0,3,pkcs11-global.c,2,1,100.0,1.0,100.0,1.0,9,0.23076923076923078,1.4492753623188406,1.0439178321606852,1.0
Andre,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),1,1.946,0.693,1.792,1,pkcs11-tool.c,1,1,16.667,1.0,16.667,1.0,9,0.12857142857142856,0.42016806722689076,0.7893044186919234,1.0
Hannu Honkanen,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),0,1.946,0.693,1.792,1,pkcs11-tool.c,1,0,16.667,1.0,16.667,1.0,10,0.14285714285714285,0.4668534080298786,0.7893044186919234,1.0
Mouse,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),0,1.946,0.693,1.792,1,pkcs11-tool.c,1,0,16.667,1.0,16.667,1.0,11,0.15714285714285714,0.5135387488328664,0.7893044186919234,1.0
Philip Wendland,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),0,1.946,0.693,1.792,1,pkcs11-tool.c,1,0,16.667,1.0,16.667,1.0,12,0.17142857142857143,0.5602240896358543,0.7893044186919234,1.0
Priit Laes,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),0,1.946,0.693,1.792,1,pkcs11-tool.c,1,0,16.667,1.0,16.667,1.0,13,0.18571428571428572,0.6069094304388422,0.7893044186919234,1.0
Viktor Tarasov,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),0,1.946,0.693,1.792,1,pkcs11-tool.c,1,0,16.667,1.0,16.667,1.0,14,0.2,0.6535947712418301,0.7893044186919234,1.0
Andre,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_EDSA),0,1.099,0.693,0.693,1,pkcs11-tool.c,1,0,50.0,1.0,50.0,1.0,15,0.21428571428571427,0.7002801120448179,0.9075700315670454,1.0
Martin,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_EDSA),1,1.099,0.693,0.693,1,pkcs11-tool.c,1,1,50.0,1.0,50.0,1.0,16,0.22857142857142856,0.7469654528478058,0.9075700315670454,1.0
