commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,channels1.c,,,WITH_SSH1,Misto,Colaborador,60.0,Major
fb5769b4be79943b7c53ebc0d5adb86ed77b9925,2009-07-01,Aris Adamantiadis,channels1.c,1,True,,Misto,Colaborador,40.0,Major
2bc8819e8f68014ba35d03e56393e4d0c16386f8,2009-07-01,Aris Adamantiadis,channels1.c,1,True,,Misto,Colaborador,40.0,Major
85a5eb94998763c43149b97b81f0a4b4904c6da8,2009-07-01,Andreas Schneider,client.c,1,True,,Misto,Colaborador,66.66666666666667,Major
69ceaae9a9f69dba11ab01889da5b41cb1487896,2009-07-01,Andreas Schneider,client.c,1,True,,Misto,Colaborador,66.66666666666667,Major
56ee212641e8f5a008224da103dce78e421eb4b6,2009-07-01,Aris Adamantiadis,client.c,1,True,,Misto,Colaborador,33.333333333333336,Major
9b97da65e6c752a225a3f4cc05a792a4a90a96b5,2009-07-01,Andreas Schneider,connect.c,1,True,_WIN32,Misto,Colaborador,28.571428571428573,Major
766bae9d7626bb596fc3b60d2cd5fe5a7fc356db,2009-07-01,Andreas Schneider,connect.c,1,False,,Misto,Colaborador,28.571428571428573,Major
052073c36d33089d3a99992840c88c6245461813,2009-07-01,Aris Adamantiadis,connect.c,1,True,_POSIX_C_SOURCE,Misto,Colaborador,71.42857142857143,Major
103292dd991066051ee9c7db5939c849a1fdbe6d,2009-07-01,Aris Adamantiadis,connect.c,1,True,,Misto,Colaborador,71.42857142857143,Major
bf8d139b2d8baa9864a3e54d4275b39be450a2f7,2009-07-01,Aris Adamantiadis,connect.c,1,True,HAVE_REGCOMP,Misto,Colaborador,71.42857142857143,Major
933527fc772843ad8378968f14f51deccf4d91c3,2009-07-01,Aris Adamantiadis,connect.c,1,False,AI_NUMERICSERV,Misto,Colaborador,71.42857142857143,Major
